id,title,poster_path,status,genre,overview,budget,revenue,production_country,production_company,vote_count,vote_average,release_date,language
11090,The Animal,/oNxEXmKTZtECHs0bQbI6dQoXYMV.jpg,Released,Comedy,"When loser Marvin Mange is involved in a horrible car accident, he's brought back to life by a deranged scientist as half man and half animal. His newfound powers are awesome -- but their adverse side effects could take over his life. Now, Marvin must fight to control his crazy primal urges around his new squeeze, Rianna, and his rival, Sgt. Sisk, who both think he's one cool cat.",22000000,84772742,"Revolution Studios, Happy Madison Productions","Revolution Studios, Happy Madison Productions",1132,5.112,2001-06-01,en
11798,This Is England,/zzbVtj7qSVLig1sEgGDXJDPhaXF.jpg,Released,Drama,"A story about a troubled boy growing up in England, set in 1983. He comes across a few skinheads on his way home from school, after a fight. They become his new best friends, even like family. Based on experiences of director Shane Meadows.",2380000,8176544,"EM Media, UK Film Council, Screen Yorkshire, Big Arty Productions, Film4 Productions","EM Media, UK Film Council, Screen Yorkshire, Big Arty Productions, Film4 Productions",1128,7.5,2006-09-12,en
2614,Innerspace,/A4azclZQjqeQxXvcok3rdUmuq8a.jpg,Released,Action,"Test pilot Tuck Pendleton volunteers to test a special vessel for a miniaturization experiment. Accidentally injected into a neurotic hypochondriac, Jack Putter, Tuck must convince Jack to find his ex-girlfriend, Lydia Maxwell, to help him extract Tuck and his ship and re-enlarge them before his oxygen runs out.",27000000,25893810,"Amblin Entertainment, The Guber-Peters Company, Warner Bros. Pictures","Amblin Entertainment, The Guber-Peters Company, Warner Bros. Pictures",1128,6.824,1987-07-01,en
417261,Forever My Girl,/bKqdggnIPeOI15VqtBZTkvh4hA9.jpg,Released,Romance,"After being gone for a decade, a country star returns home to the love he left behind.",3500000,16367326,LD Entertainment,LD Entertainment,1128,7.593,2018-01-26,en
2335,Taxi 4,/8OoVXQo23kgMw4ooLfi2mDGVfUE.jpg,Released,Action,"Before being extradited to Africa to stand trial, a notorious Belgian criminal is entrusted to the Marseilles police department for less than 24 hours. But the wily crook convinces bumbling policeman Emilien he's a lowly Belgian embassy employee who got railroaded by the brilliant master criminal.",17500000,65125001,Apipoulaï,Apipoulaï,1127,5.578,2007-02-10,fr
11442,Halloween: Resurrection,/1mlKwbNzJCGzqe4i0ZEJtUUL290.jpg,Released,Horror,"Serial Killer Michael Myers is not finished with Laurie Strode, and their rivalry finally comes to an end. But is this the last we see of Myers? Freddie Harris and Nora Winston are reality programmers at DangerTainment, and are planning to send a group of 6 thrill-seeking teenagers into the childhood home of Myers. Cameras are placed all over the house and no one can get out of the house... and then Michael arrives home!",13000000,37664855,"Dimension Films, Nightfall Productions, Trancas International Films, Miramax","Dimension Films, Nightfall Productions, Trancas International Films, Miramax",1127,4.624,2002-07-01,en
340676,Personal Shopper,/cdm6qZgmbaIwjKBZnUSGWS4eyM2.jpg,Released,Drama,"Maureen, mid-20s, is a personal shopper for a media celebrity. The job pays for her stay in Paris, a city she refuses to leave until she makes contact with her twin brother who previously died there. Her life becomes more complicated when a mysterious person contacts her via text message.",6000000,1305195,"Sirena Film, SCOPE Pictures, Poisson Rouge Pictures, Detailfilm, CG Cinéma, Vortex Sutra, Canal+, ARTE France Cinéma","Sirena Film, SCOPE Pictures, Poisson Rouge Pictures, Detailfilm, CG Cinéma, Vortex Sutra, Canal+, ARTE France Cinéma",1126,5.915,2016-10-19,en
440472,The Upside,/hPZ2caow1PCND6qnerfgn6RTXdm.jpg,Released,Comedy,"Phillip is a wealthy quadriplegic who needs a caretaker to help him with his day-to-day routine in his New York penthouse. He decides to hire Dell, a struggling parolee who's trying to reconnect with his ex and his young son. Despite coming from two different worlds, an unlikely friendship starts to blossom.",37500000,125000000,"Escape Artists, Lantern Entertainment, The Weinstein Company","Escape Artists, Lantern Entertainment, The Weinstein Company",1126,7.145,2019-01-10,en
427900,Home Again,/pE4VHzhDZgvbx2QOllaXXPADiW1.jpg,Released,Comedy,Life for a single mom in Los Angeles takes an unexpected turn when she allows three young guys to move in with her.,12000000,27020284,Black Bicycle Entertainment,Black Bicycle Entertainment,1125,6.118,2017-09-07,en
1389,Out of Sight,/v49q7AMR3pB4M762woWB1NYMCLF.jpg,Released,Romance,"Meet Jack Foley, a smooth criminal who bends the law and is determined to make one last heist. Karen Sisco is a federal marshal who chooses all the right moves … and all the wrong guys. Now they're willing to risk it all to find out if there's more between them than just the law.",48000000,77745966,"Universal Pictures, Jersey Films","Universal Pictures, Jersey Films",1125,6.676,1998-06-26,en
9447,Babe: Pig in the City,/glO6LcTWUZcbxWT2SB4eRDnFSsP.jpg,Released,Adventure,"Babe, fresh from his victory in the sheepherding contest, returns to Farmer Hoggett's farm, but after Farmer Hoggett is injured and unable to work, Babe has to go to the big city to save the farm.",90000000,69131860,"Kennedy Miller Productions, Universal Pictures","Kennedy Miller Productions, Universal Pictures",1125,5.553,1998-11-25,en
6620,Sabrina,/r8woenvB9eqnlgXDzSt3pWTfWzq.jpg,Released,Comedy,"Linus and David Larrabee are the two sons of a very wealthy family. Linus is all work – busily running the family corporate empire, he has no time for a wife and family. David is all play – technically he is employed by the family business, but never shows up for work, spends all his time entertaining, and has been married and divorced three times. Meanwhile, Sabrina Fairchild is the young, shy, and awkward daughter of the household chauffeur, who goes away to Paris for two years, and returns to capture David's attention, while falling in love with Linus.",2239000,10000000,Paramount,Paramount,1124,7.523,1954-09-10,en
12536,Home Alone 4,/qRktvMOO2QaCL7gvNyvZDoxPOZj.jpg,Released,Comedy,"Kevin McCallister's parents have split up. Now living with his mom, he decides to spend Christmas with his dad at the mansion of his father's rich girlfriend, Natalie. Meanwhile robber Marv Merchants, one of the villains from the first two movies, partners up with a new criminal named Vera to hit Natalie's mansion.",0,0,"20th Century Fox Television, Fox Television Studios","20th Century Fox Television, Fox Television Studios",1124,4.447,2002-11-03,en
503616,Second Act,/maUMIZVGs8g1hYtq4dQ9Lg9FtVF.jpg,Released,Romance,"Maya, a 40-year-old woman struggling with frustrations from unfulfilled dreams. Until that is, she gets the chance to prove to Madison Avenue that street smarts are as valuable as book smarts, and that it is never too late for a second act.",16000000,72282227,"STX Films, Nuyorican Productions, Universal Pictures","STX Films, Nuyorican Productions, Universal Pictures",1123,6.373,2018-11-22,en
2100,The Last Castle,/9OHuF3SFLc16XnSkosAAlFbI1YD.jpg,Released,Action,A court-martialed general rallies together 1200 inmates to rise against the system that put him away.,72000000,27642707,"DreamWorks Pictures, Robert Lawrence Productions","DreamWorks Pictures, Robert Lawrence Productions",1123,7.14,2001-10-19,en
2293,Mallrats,/kNm0AQFIc4nlzCd8Nqvbb5gccAV.jpg,Released,Romance,"Both dumped by their girlfriends, two best friends seek refuge in the local mall. Eventually, they decide to try and win back their significant others and take care of their respective nemeses.",6000000,2122561,"Universal Pictures, Gramercy Pictures, Alphaville Films, View Askew Productions","Universal Pictures, Gramercy Pictures, Alphaville Films, View Askew Productions",1123,6.762,1995-10-20,en
11411,Superman IV: The Quest for Peace,/vhs3P0JwqzlgfBqhjnCWDEOtDmS.jpg,Released,Action,"With global superpowers engaged in an increasingly hostile arms race, Superman leads a crusade to rid the world of nuclear weapons. But Lex Luthor, recently sprung from jail, is declaring war on the Man of Steel and his quest to save the planet. Using a strand of Superman's hair, Luthor synthesizes a powerful ally known as Nuclear Man and ignites an epic battle spanning Earth and space.",17000000,19300000,"Cannon Group, London-Cannon Films, Golan-Globus Productions, Warner Bros. Pictures, DC Comics","Cannon Group, London-Cannon Films, Golan-Globus Productions, Warner Bros. Pictures, DC Comics",1122,4.522,1987-07-24,en
273271,Time Lapse,/2E3neQ7IKjttHKDQm0uzJMSY3vW.jpg,Released,Thriller,"Three friends discover a mysterious machine that takes pictures 24 hours into the future and conspire to use it for personal gain, until disturbing and dangerous images begin to develop.",0,19572,"XLrator Media, Uncooperative Pictures, Royal Pictures","XLrator Media, Uncooperative Pictures, Royal Pictures",1122,6.514,2014-05-24,en
23514,The Rum Diary,/8xmzSn5Qd3lX9iqrkoY27wMRE3O.jpg,Released,Comedy,"Tired of the noise and madness of New York and the crushing conventions of late Eisenhower-era America, itinerant journalist Paul Kemp travels to the pristine island of Puerto Rico to write for a local San Juan newspaper run by the downtrodden editor Lotterman. Adopting the rum-soaked lifestyle of the late ‘50s version of Hemingway’s 'The Lost Generation', Paul soon becomes entangled with a very attractive American woman and her fiancée, a businessman involved in shady property development deals.  It is within this world that Kemp ultimately discovers his true voice as a writer and integrity as a man.",45000000,24000000,"FilmEngine, GK Films, Infinitum Nihil, FilmDistrict, Mandate International","FilmEngine, GK Films, Infinitum Nihil, FilmDistrict, Mandate International",1121,5.862,2011-10-13,en
50359,Hop,/hRa9MJTgCbSuL3h2CVPwUdYOWJH.jpg,Released,Animation,"E.B., the Easter Bunny's teenage son, heads to Hollywood, determined to become a drummer in a rock 'n' roll band. In L.A., he's taken in by Fred after the out-of-work slacker hits E.B. with his car.",63000000,183953723,"Illumination, Universal Pictures","Illumination, Universal Pictures",1121,5.727,2011-03-30,en
635731,Pig,/1InMm4Mbjx8wCKvIy5gglo5i3HN.jpg,Released,Drama,A truffle hunter who lives alone in the Oregon wilderness must visit Portland to find the mysterious person who stole his beloved foraging pig.,0,3889432,"AI Film, Pulse Films, Saturn Films, Valparaiso Pictures, BlockBox Entertainment, Sweet Tomato Films, Escape Artists, Endeavor Content, Hungry Bull Productions","AI Film, Pulse Films, Saturn Films, Valparaiso Pictures, BlockBox Entertainment, Sweet Tomato Films, Escape Artists, Endeavor Content, Hungry Bull Productions",1120,6.666,2021-07-16,en
1685,Beneath the Planet of the Apes,/szHCeYwi4ubewuYnlnz0YGqWnQC.jpg,Released,Adventure,"The sole survivor of an interplanetary rescue mission discovers a planet ruled by apes, and an underground city run by telepathic humans.",3000000,18999718,"APJAC Productions, 20th Century Fox","APJAC Productions, 20th Century Fox",1120,6.175,1970-04-23,en
331781,Amy,/qL0RepWSNUuZoeDXfyhqowVYhrn.jpg,Released,Documentary,"A documentary on the life of Amy Winehouse, the immensely talented yet doomed songstress. We see her from her teen years, where she already showed her singing abilities, to her finding success and then her downward spiral into alcoholism and drugs.",0,8413144,"On the Corner Films, Universal Music Group, Film4 Productions","On the Corner Films, Universal Music Group, Film4 Productions",1120,7.588,2015-07-03,en
11931,In Her Shoes,/4x1w6GD9XZvMpBlc44bXLjCbQDj.jpg,Released,Comedy,"Irresponsible party girl, Maggie is kicked out of her father's and stepmother's home—where she lives for free—and is taken in by her hard-working sister, Philadelphia lawyer, Rose. After Maggie's disruptive ways ruin her sister's love life, Rose turns her out as well. But when their grandmother, who they never knew existed, comes into their lives, the sisters face some complicated truths about themselves and their family.",0,83073883,"Deuce Three Productions, Fox 2000 Pictures, Scott Free Productions","Deuce Three Productions, Fox 2000 Pictures, Scott Free Productions",1119,6.162,2005-10-07,en
9923,Domino,/pZdIfYkM5kV5BaUDYzwzgmpUxno.jpg,Released,Action,"The story of the life of Domino Harvey, who abandoned her career as a Ford model to become a bounty hunter.",50000000,22944502,"Domino 17521, New Line Cinema, Davis Films, Scott Free Productions","Domino 17521, New Line Cinema, Davis Films, Scott Free Productions",1119,5.929,2005-10-14,en
474764,The Lodge,/yake2myhbW7c6dKbmwYDy1i40bm.jpg,Released,Drama,"When a father is forced to abruptly depart for work, he leaves his children, Aidan and Mia, at their holiday home in the care of his new girlfriend, Grace. Isolated and alone, a blizzard traps them inside the lodge as terrifying events summon specters from Grace's dark past.",0,2679585,"FilmNation Entertainment, Hammer Film Productions","FilmNation Entertainment, Hammer Film Productions",1119,6.105,2020-01-16,en
5550,RoboCop 3,/ppLSSwCuC5ERRWbu9H3R8SPL9AM.jpg,Released,Action,"The mega corporation Omni Consumer Products is still bent on creating their pet project, Delta City, to replace the rotting city of Detroit. Unfortunately, the inhabitants of the area have no intention of abandoning their homes simply for desires of the company. To this end, OCP have decided to force them to leave by employing a ruthless mercenary army to attack and harass them. An underground resistance begins and in this fight, RoboCop must decide where his loyalties lie.",22000000,10696210,"Orion Pictures, Metro-Goldwyn-Mayer","Orion Pictures, Metro-Goldwyn-Mayer",1119,4.7,1993-05-28,en
2157,Lost in Space,/4miEpZmUOMqV8P0T6oq5HVBiVHw.jpg,Released,Science Fiction,"The prospects for continuing life on Earth in the year 2058 are grim. So the Robinsons are launched into space to colonize Alpha Prime, the only other inhabitable planet in the galaxy. But when a stowaway sabotages the mission, the Robinsons find themselves hurtling through uncharted space.",80000000,136159423,"Saltire Entertainment, New Line Cinema, Irwin Allen Productions, Prelude Pictures","Saltire Entertainment, New Line Cinema, Irwin Allen Productions, Prelude Pictures",1119,5.369,1998-04-03,en
